app_id,sector,review,score
com.netflix.mediaclient,Entertainment,i restarted my account and call halp line number again and again but not responding very wrost service i unstall this now,1
com.facebook.katana,Social Media,"This is good for me but many of my IDs have been deleted, plz Facebook so that I can report them, plz destroy the IDs, plz Facebook, plz, no, I will delete this too.",5
com.facebook.katana,Social Media,"every video on my feeds come on blank, each video I clicked on comes on black it gets worst after updating the app, what's the need for Facebook when I'm not enjoying the content? it's really annoying.",1
com.google.android.apps.nbu.paisa.user,Banking,"another person sent money my account , but money not received by my account",2
com.freecharge.android,Finance & Wallets,"Without any reason ,my freecharge account is blocked ,plz don't use this app, it will be danger for your bank account",1
com.google.android.apps.translate,Utilities,it is just wwoooowwwhh I loved it sooo much it's fantastic 🤩 giving me the exact answer and in how to read it too it's sooo good 🔥✨🎀♥️,5
com.udemy.android,Education,"I enjoyed using this app. I found it like a University. Whatever the field you're looking for, you'll find it.",5
com.udemy.android,Education,helpful app for any types of learners,5
com.google.android.dialer,Utilities,excellent for all users,5
com.netflix.mediaclient,Entertainment,"useless, I can't even watch it on TV",1
com.fitbit.FitbitMobile,Fitness,"generally like this app and I'm on my 2nd fitbit, I had a blaze 2 in 2018 and when the battery stopped holding a charge in 2023 i replaced it with a versa 4. recent update has allowed notifications from my phone to reach the device but it doesn't vibrate to indicate that I have any notifications",3
org.khanacademy.android,Education,This is the best education app I have ever seen,5
com.phonepe.app,Finance & Wallets,it's good for making payments at any time...♥️ i like it better than other payments apps,5
com.myntra.android,Shopping,very bad experience I hate i ordered a shoes which I gave to my sister on Rakshabandhan and they cancelled,1
com.ubercab,Transport,Best experience of Uber cab,5
com.udemy.android,Education,"I purchased a palmistry teaching course of Mr Manish Paliwal with guarantee of Udemy for refund within 30 days, if not satisfied. Out of 16 sections, I am going through 2nd only and am disappointed to note that the instructor himself is confused & is saying ""this may or may not happen"". Then what's the purpose of consulting a palmist? Now on requesting for refund, Udemy says ""Not eligible, because already read too much cours"". Is 2/16 too much? Udemy is bluffing by giving such guarantee. Beware",1
com.goibibo,Travel,best platform for booking hotels and flights,5
com.google.android.apps.nbu.paisa.user,Banking,white screen bug not opening,5
com.whatsapp,Social Media,no problems really.....I'm pleased with this app,5
org.khanacademy.android,Education,Bro give me technology,5
org.khanacademy.android,Education,"Content not available on the app, open browser, go to browser, redirects to app.",1
com.whatsapp,Social Media,Hi whatsapp is banning me again and again for without any reason and I have a lot of work or urgent calls I took there and it's the worst app to use .,1
org.khanacademy.android,Education,y'all doing great work by providing free of cost education. ty for this!,5
com.fitbit.FitbitMobile,Fitness,"Since switching to Google, my Fitbit is no longer logging my sleep ... definitely not a happy camper. 😡",1
com.byjus.thelearningapp,Education,it's not giving answers on Google this app force student to download the app and then see solved questions it's tooo bad ........,1
com.whatsapp,Social Media,"Messages often dont come and sometimes call keeps reconnecting i dont understand the problem of this app my internet speed i really good and yet this app is so buggy, When i send a picture or video whatsapp screen becomes black and i have to exit the app and enter it again",2
com.olacabs.customer,Transport,"no otp received, system failure of ola",1
com.netflix.mediaclient,Entertainment,"this app does not let me log in and I want to login they tell me that my account is invalid, but the app is extraordinary good",5
com.byjus.thelearningapp,Education,"I have byjus subscription, but I accidentally uninstalled the app and I downloaded it and i typed in my number but the otp doesn't go through and I tried logging in so many times but it keeps saying this file doesn't exist please do something about this",1
org.khanacademy.android,Education,It's just annoying. Might send tablet back because it.,1
com.fitbit.FitbitMobile,Fitness,google has really messed this up. Just purchased a different fitness watch. Many more features at much less the cost of a fitbit.,1
com.facebook.katana,Social Media,I really don't like anyone else seeing my stuff!,1
com.byjus.thelearningapp,Education,After I write my phone number they say me l sent you OTP I wait for 1hour but they can't send OTP . Its waste my time 😡🤬,1
com.facebook.katana,Social Media,don't let people be anonymous. full stop.,3
com.makemytrip,Travel,"I had to cancel my flight of Wiz which MMT said not part of policy but calling Wiz, I made that happen. Then after 100 of deductions, they told me that I will get refund on my card and then I get an email that I will get a credit. constant incorrect information I get from their customer service. fyi I didn't even get the credit yet",1
org.khanacademy.android,Education,"Please add more languages, Croatian, Serbia, Bosnian language. We need to fix Australian trouble",5
com.facebook.katana,Social Media,Cool for making friends,4
com.truecaller,Utilities,sabka raaz Kholane vala App,4
org.khanacademy.android,Education,This is amazing & I would rate higher if I could. I am thinking of going to college but haven't been in school for many years now. This app has been so helpful helping me brush up on math before the placement test. I can also use it to help me understand what my kids are learning in school. I definitely recommens this app.,5
com.udemy.android,Education,the best site for learning,5
com.whatsapp,Social Media,One of the best apps I've ever used,5
com.whatsapp,Social Media,META AI KAM NHI KARTA HAI,1
com.olacabs.customer,Transport,the service is getting worse than before and there are no ways of redressing problems especially if you book an auto. why would I use the app if I still have to face harassment by auto walas and cab drivers. have uninstalled the app.,1
com.amazon.mShop.android.shopping,Shopping,they dont care at all if your account gets hacked and if your account get messed up because of it. they will not help you to fix the problem. if they tell you they will get back to you in 48 hours it is a lie.they do not care how we all are doing they don't care if we don't get our packages at all or give us a refund for the items that did not show up,1
com.phonepe.app,Finance & Wallets,works very nicely and is secured also.,5
net.one97.paytm,Finance & Wallets,this invention in India,5
com.fitbit.FitbitMobile,Fitness,Sleep tracker only tracks my sleep may be 3 to 4 days and not the full 7 days. Other wise I would give it 5 stars.,3
org.khanacademy.android,Education,Best educational app ever💯,5
com.netflix.mediaclient,Entertainment,this app is very popular and interesting it has many games and movies to watch and play and you can download without stress so always stay connected to Netflix to enjoy more movies and games,5
com.instagram.android,Social Media,this aap is very good and best because hum jin logo ko dekhne nahi sakte hunhe hum insta mein dekh sakte h,5
com.ixigo.train.ixitrain,Travel,good app very helpful ☺️,5
com.google.android.apps.translate,Utilities,"in this app , camera option is very best",5
com.byjus.thelearningapp,Education,Disgusting.. They take only money and useless thing,1
com.udemy.android,Education,Google Login is not working,5
com.ubercab,Transport,good than ola driver are to liberal to customer,5
com.truecaller,Utilities,I have find it very useful and good,5
com.udemy.android,Education,I'm only giving it two stars because on my website on udemy I created a whole bunch of list but I cannot see them on the app they're not showing up. In fact in just the app itself I can't even add courses to my list It's incredible cuz this app has people that are Advanced skills in coding a programming in their own app is acting up,2
com.netflix.mediaclient,Entertainment,they put kpop Dimon hunters on I am hoping for a sequel,5
com.mxtech.videoplayer.ad,Entertainment,your care is pretty good i impressed 👍 but I requesting to you I watch re.zero and I finished a season 1 I like and my request is a you upload season2 in hindi language please. thank you,5
com.fitbit.FitbitMobile,Fitness,"7.23.25 app won't sync again! I'm done using Fitbit. 7.17.25 app won't sync. 'Server error'.All these years, it's ridiculous this still happens! Update 11.21.20 watch won't sync with app 'again'! Update 10.3.20 clicking 'health metrics' & the app crashes everytime. *Inconsistent* is the one word that comes to mind. I've used Fitbit for years and for years they've sucked at providing a consistent positive experience with their software & customer service. Inconsistent!",1
com.google.android.dialer,Utilities,I'm sick of Google taking over my phone. Hackers have more control over it than I do. I want nothing from Google. NOTHING!!!,1
com.olacabs.customer,Transport,"most idiot app installed. I don't know why these people added AI things in this app.l, like there wasn't any actual use case of that. and image generator in ola (cab booking app)🤐🫤😕😵‍💫",1
com.google.android.apps.translate,Utilities,network error not working properly in samsung keyboard,1
org.khanacademy.android,Education,You deserve a 5 star rating for providing free education for everyone.,5
com.instagram.android,Social Media,I love the app.. but I have seen that if you take a canva template of instagram post and create a post and post it on Instagram... then the top and down part of the post gets cut out.. either it is the problem of instagram or canva.. don't know,4
com.byjus.thelearningapp,Education,i loved it it helped me a lot this is awesome .....❤❤❤❤❤,5
com.google.android.dialer,Utilities,Stupid phone wouldn't answer the call! I may have just lost a job! I spoke to soon; turns out it was a spam call. Apologies.,4
com.instagram.android,Social Media,"For the love of God please stop moving things around, it's getting worse and worse and uncomfortable changing the placements every two months",2
com.udemy.android,Education,Very good And helpful,5
com.truecaller,Utilities,"After installing Truecaller, I'm getting a lot of spam calls. is that suppose to happen?",1
com.goibibo,Travel,goibibo app nice 👍👍👍👍👍,5
com.phonepe.app,Finance & Wallets,good but hang some time,5
org.khanacademy.android,Education,"The app does not allow me to log-in. When selecting log-in through Google, all the options are inoperable as if they are frozen. When manually logging in, my account is visible for a second before the app immediately reverts back to the sign-in homepage.",1
com.byjus.thelearningapp,Education,worst learning app 😮‍💨,1
com.ubercab,Transport,many people don't pick up me😅,1
com.udemy.android,Education,"It is just almost impossible to each udemy if we are facing issues. I wanted to download the videos so that I can watch them on the go. But it is taking forever to download even 1 video. The worst part is, there is no way to get hold of anyone.",1
com.amazon.mShop.android.shopping,Shopping,"Amazon is not as reliable because it allows anyone to register, and there are scammers within the app. Be careful when you see a cheap product. Take a look at the reviews and check everything before buying anything.",3
com.ubercab,Transport,fast Pick up & Safety For the Journey,5
com.byjus.thelearningapp,Education,Worst app I paid 60k for my daughter's classes But from 6 month they are not running 😡😡,1
com.truecaller,Utilities,this is work app and very good app,5
com.goibibo,Travel,Stunning Fantastic Great 👍 Excellent again again I appreciate Go confirm train facility/Rooms rates are also good love you goibibo.....!!!!!! 👍,5
com.ubercab,Transport,Exorbitant pricing waiting time too long. Absolute garbage.,1
com.ixigo.train.ixitrain,Travel,मेरे देश वाशियो आप से हाथ जोड़े अर्जी करता हु इस एप्लीकेशन से ट्रेन टिकट ना करे उल्लू बनने से बचे,1
com.google.android.apps.translate,Utilities,"If the speaker label is played first and then slowly to hear the meaning of the word or sentence, it will be better understood and easier to understand. Please consider this.",5
com.google.android.dialer,Utilities,Service goes in and out.,1
com.ubercab,Transport,bad experience hidden charger,1
com.udemy.android,Education,great resource for learning new skills and brushing up on knowledge.,5
com.olacabs.customer,Transport,Worst app_Shows many vehicle in area but booking never gets confirmed on time,1
com.byjus.thelearningapp,Education,why cloud not give SMS,1
com.axis.mobile,Banking,this is good apk... and bank is so better,5
com.byjus.thelearningapp,Education,"i hope byjus falls, they have been fear mongering and spamming so many people",1
com.netflix.mediaclient,Entertainment,It's freaking annoying it's loading too long I've been waiting for 2 hours!!!!!!,1
com.myntra.android,Shopping,Best Online shopping Platform,5
com.olacabs.customer,Transport,Today's ride was really disappointed me cz in the online it shows 59 and he charged 74 it's not about 10 rupees but why do you do such things Im so disappointed with that,1
com.truecaller,Utilities,many time problem but it's good,4
com.netflix.mediaclient,Entertainment,Wow Netflix Much Super OTT Wow Netflix Expires date 17th September My Jio Yes,5
com.amazon.mShop.android.shopping,Shopping,Obnoxious and unwanted AI features crammed into the app now.,1
com.byjus.thelearningapp,Education,"I don't get otp in my mobile number,i tried so many times",1
com.olacabs.customer,Transport,worst app my driver took the otp and ran away and didn't cancel the ride and when I am seeking support from ola only getting sorry we are having difficulty understanding your issue.,1
com.fitbit.FitbitMobile,Fitness,"App is okay but Google should provide web access to Fitbit data... seniors like, and sometimes need, bigger screens",3
com.amazon.mShop.android.shopping,Shopping,scammed! then scrubbed account and then reset and apon posting negative review they shut my amazon provided wifi router off!,5
com.byjus.thelearningapp,Education,"Everything is so good. But I have a small request, plz add the summaries of history, geography and civics as well.",5
com.ubercab,Transport,No issues with app but please use metric instead of miles. This is Europe not America,4
com.makemytrip,Travel,Love the app as I gets lots of discount nd get good offers,5
com.netflix.mediaclient,Entertainment,"Netflix needs more new stuff. I can't find anything to watch. I don't want to cancel because they were the first. And their app is the best I've tried Disney plus Hulu, peacock, etc. And they all suck they're slow. Or they won't download or they just log me out.",4
com.udemy.android,Education,This app is much better than instagram,5
com.makemytrip,Travel,Make my trip bus booking in India is an hopeless service they sell tickets of Aurangabad to Ahmedabad and passengers are offered a bus qhich iant going to Ahmedabad passengers are kicked out of the Rajkot bus and forced to sit in other company bus without nominated seats forcefully #Manish Travels Make My Trip cuatomer support just hopeless and no support response till date aost 07 days past the incidence. i will never download this your ruthless companies app,1
com.ubercab,Transport,I am happy with this app,5
com.amazon.mShop.android.shopping,Shopping,I LOST 600€ BESACUSE OF VERIFY I DONT HAVE A SOMETHING BILL PAPERS SO WHAT I CAN NOW TO DO THIS APP IS TRASH,1
com.udemy.android,Education,"It is a good app, I selected a python course in it and a laptop or desktop is required to complete it so I felt bad 😞because I don't have any laptop so please made almost all course user friendly by Acessing it completely by mobile phone",2
com.google.android.dialer,Utilities,it lets u make voice mail diy,5
com.google.android.apps.translate,Utilities,it always misses up what I say even though I said it right it will still say words that similar to the word I said,2
com.google.android.apps.translate,Utilities,"I'm pleased to say today's Google translate has the ability to be understood by those who read other languages because, I believe, it actually conjugates verbs and rearranges nouns and pronouns into the right order as you must do when speaking or writing foreign languages. if I'm wrong let me know. It's a marked improvement since it was first introduced. 😁",5
com.olacabs.customer,Transport,great man good driving no extra cost,5
com.netflix.mediaclient,Entertainment,great app for movies and series,4
com.google.android.apps.translate,Utilities,I like this app. This best translate app Help,5
com.amazon.mShop.android.shopping,Shopping,"I love shopping on amazon you can get anything you want, what you can not buy in shops you can mostly get on amazon, delivery is so quick",5
com.amazon.mShop.android.shopping,Shopping,"VERY POOR CUSTOMER SERVICE If your item comes broken, or if your package gets stolen, don't count on this multi trillionaire company to help you out. You'll need to file a police report where they can't do anything about it. Even worse, if you have no cameras, then it becomes a ""not my problem"" moment. A report for a $40 item to the police is ridiculous, and Amazon refuses to refund or even simply send another one. Even on broken items with picture proof. We need a new selling app. Amazon sucks",1
com.google.android.dialer,Utilities,Call screen disappears once the call is placed,1
com.byjus.thelearningapp,Education,Never download this app.... I hate this app😡😡😡😡😡😡😡😡,1
com.byjus.thelearningapp,Education,"worst, cheatingbaj, fraud,.Taken 3 yrs fee add stop providing service. stop going to aakash too. both byzus and aakash are partner.",1
com.fitbit.FitbitMobile,Fitness,"Since today the app has stopped working and will not allow mw to log back in. I get a message that states something went wrong and go back. I have tried clearing the cache, force stopping, rebooting my phone and uninstall and reinstall of the app. Nothing works",2
com.netflix.mediaclient,Entertainment,Buggy. Can't download sometimes. Just sits there on whatever percent it was before my phone switched to a different wifi. And there are times when I'm looking through a row of movies when it will scroll me back to a specific one. I'm stuck only seeing half of the choices.,3
com.ixigo.train.ixitrain,Travel,"my all time favourite ixigo for bus train and flight booking,👍🏻",5
com.ixigo.train.ixitrain,Travel,perfect app for ticket,5
org.khanacademy.android,Education,"Both my daughter (6th forms)and my son (year 3) uses this everyday. The best online learning resources truly FREE, and even much better than mang school teachers. Gratitude to Khan",5
com.olacabs.customer,Transport,this is the worst app ever there is no customer support and the driver stopped in the middle of the road and demanded extra 300 rupees otherwise he will stop the auto,1
com.goibibo,Travel,Best booking app for train and bus very comfortable and convenient to book tickets.,4
com.ubercab,Transport,"best in the world for convenience and transport the surge pricing is the only annoyance, and downside from using conventional taxi ranks just Google local cab companies if prices surge",4
com.olacabs.customer,Transport,weast evaru Aina e app use chesedhi emergency lo but available autos unna kuda amount add cheyali ani booking accept cheyale autos Anni cancel cheste e traffic aina undadhu buses thondaraga vastay,1
com.ubercab,Transport,"I had a bad experience with ride yesterday on Uber Application the fare was 450.but the driver have asked to paid 700inr.I will Not use Any more uber.I was holding my 2 yr child,I ended up paying double amount due to uber.",2
com.ubercab,Transport,"Has an 'Allergy' section but it doesn't work, additionally the app constantly offers promotions that don't work. App is either broken or a blatant scam.",1
com.fitbit.FitbitMobile,Fitness,It should not be so difficult to find past workouts in a workout app. Why is there not just a simple activity tab or screen? This is supposed to be a workout tracker app? Why not make it easy to view past workouts.,2
com.axis.mobile,Banking,Excellent performance,5
com.makemytrip,Travel,i am trying to reach your customer service but no use there is no option to reach out 🤦,1
com.phonepe.app,Finance & Wallets,Very fast as compared to other apps I have used.,5
com.netflix.mediaclient,Entertainment,After the new update on Android the video is not playing.,1
com.axis.mobile,Banking,Banking experience at its best,5
com.amazon.mShop.android.shopping,Shopping,Missed you all. it's great to be back!,5
com.byjus.thelearningapp,Education,It was very for leaning,5
com.netflix.mediaclient,Entertainment,we can see all the movie is here and it's the best app I think so,5
com.axis.mobile,Banking,very good banking system and very good app to banking services like all,5
com.goibibo,Travel,good and very easy to use .,5
net.one97.paytm,Finance & Wallets,The tap and pay feature disappeared from the app,1
com.facebook.katana,Social Media,humako facebook chalane me bahut hi achha lagta hai lekin achha achha movie nhi aa raha hai,5
com.goibibo,Travel,best booking experience... Hastle free booking....,5
org.khanacademy.android,Education,"Khan academy is awesome , but please add more content of class 11 and 12 pcmb in Hindi.",4
com.goibibo,Travel,I had booked seat in train no-13010 on 09-07-25 but some how booking had got failed and amount was deducted from my account but it's not credited till now.And there is no agent whom we can talk to clarify the matter.,1
com.ubercab,Transport,"Cars are super clean, drivers are super friend and we'll trained and not to forget the prices are so reasonable 👌",5
com.byjus.thelearningapp,Education,Very nice best for students,5
com.instagram.android,Social Media,everything is good but one biggest problem is reel quality. after uploading reel loses its quality.,4
com.amazon.mShop.android.shopping,Shopping,using this app was the worst experience ever with an app. DO NOT USE AMAZON instead WALMART is very customer friendly,1
com.instagram.android,Social Media,Insta lags while scrolling reels. I have also reported multiple times but no response to the problem yet. plz solve this issue as soon as possible,3
com.freecharge.android,Finance & Wallets,Money transfer Safe and Secure Application,5
com.udemy.android,Education,"course material was well articulated , very easy to understand even though it's control systems .",5
com.mxtech.videoplayer.ad,Entertainment,very good app for video and share thank you mx player,5
org.khanacademy.android,Education,I appreciate this amazing work.,5
com.byjus.thelearningapp,Education,I love this knowledge in app,5
org.khanacademy.android,Education,This has taught me nothing,1
com.instagram.android,Social Media,it takes lot of time to download,3
com.amazon.mShop.android.shopping,Shopping,used to be great but lately logistics anymore suck packages are lost or always late 🫩,3
com.netflix.mediaclient,Entertainment,app is full of bugs.Not user friendly,1
com.netflix.mediaclient,Entertainment,very useless it cuts the network on it's own you can't even change the plan showmax is far much better than this,1
com.udemy.android,Education,DON'T TRY! Refund policy is also bad.,1
com.axis.mobile,Banking,plz tell the customer care to not disturb by calling many times...this is frustrating,3
com.byjus.thelearningapp,Education,A really best learning app that I have seen anywhere,5
com.ubercab,Transport,You can't see driver trip status,1
com.whatsapp,Social Media,"Pathetic Channel Search Engine I have tried numerous times to search specific channels on WhatsApp Channels but the search engine gives the most irrelevant results. It seems as if there is no search engine in the first place. As a messenger application with integrated AI, this is not the level of incompetence I was expecting from Meta.",1
com.amazon.mShop.android.shopping,Shopping,Click on cart and it no longer takes me to my cart.,3
com.makemytrip,Travel,"smooth booking experience, all available optioñs laid out clearly, payment process smooth and reliable.",5
com.ubercab,Transport,never had a bad experience with Uber rides.,5
com.netflix.mediaclient,Entertainment,doesn't let me log in it says to many log in attempts,2
com.google.android.apps.translate,Utilities,"the saved feature is super bugged, sometimes the words/phrases i have saved just goes missing and when i type the exact things, the saved icon (star shape) is empty even tho i remember definitely i have saved the words before",1
com.amazon.mShop.android.shopping,Shopping,"Amazon is what it is. It is super convenient, has many benefits, and can potentially save you money. That said, here is the devil in the details. There is no intention of selling quality goods. Their algorithm shows the same chinese manufactured products over and over, unless you specifically type in quality brand names. Many reviews are fake or bought. They've become pushers of junk products. They lose 3 stars for allowing dishonesty but gain 1 back for easy return policy and shipping speed.",3
com.goibibo,Travel,"worst ever critics, Goibibo papltform i booked Dadar- Pandharpur Unity samarth bus they give me PNR number and I called them but no one is answering my call sude n I got msg canecelled bus ,even I try to call customer care number but they didn't help in this case . worst just imagine these will happen at u when ur travelling along with ur small kids and book to & fro booking and Even hotel booking also.I'm trying to call no one to answer or even I got a call from GOIBIBO.worst ever customer care",1
com.myntra.android,Shopping,very best application,5
com.myntra.android,Shopping,"Very good app, I love so much",5
com.axis.mobile,Banking,excellent services. very easy to operate.,5
com.udemy.android,Education,"[Udemy] Policy - Refer to ticket #9806128 I have been CONNED, have dropped them 20 mails via support. I had purchased 5 courses out of which 3 courses were the xerox copy of content from YouTube and just a walkthrougb of PowerPoint presentations, hence I took the refund immediately for the 3 courses. after getting the refund, I got a mail mentioning that I can't make any further purchases and to top it all, my own 499/- INR from my wallet disappeared. I never expected udemy to CON students.",1
com.fitbit.FitbitMobile,Fitness,"The Fitbit app was great several years ago, but has gotten progressively worse with every update. Literally every update leaves the app slightly worse.",1
com.facebook.katana,Social Media,online areng karniy hy pasy do video dhkny KY,5
org.khanacademy.android,Education,"It doesn't get any better than beautifully-presented free knowledge. Well done, Khan Academy! Thank you!!",5
com.google.android.apps.translate,Utilities,"Currently, when you search a meaning and then scroll up/ down it's not working properly compared to the previous one version of Google translate",4
com.myntra.android,Shopping,very nice quality product,5
com.udemy.android,Education,I'm using this since long time but new version is not fit on my phone....,1
com.netflix.mediaclient,Entertainment,"Constantly crashing, can't make it through a whole season. Episodes won't load even when they have been downloaded.",1
com.google.android.dialer,Utilities,It has many problems.Please update this app.,2
com.myntra.android,Shopping,I love service of myntra and its products are wow,5
com.phonepe.app,Finance & Wallets,very good app and helpful to everyone,5
com.amazon.mShop.android.shopping,Shopping,أمازون السعودية بقت مثال صارخ لل operational dysfunction .. مندوبين بيرموا الشحنات فالشارع و يمشوا .. و محدش بيحاسبهم .. خدمة عملاء تفضل تكلمهم ١٠٠ مرة عشان يرجعولك حقوقك و يعملوا refund عدم وفاء بالوعود و كلام معسول بدون تنفيذ .. فاهمين خدمة العملاء غلط تقريبا ! بجد بقت خدمة من أسوء ما يكون !!,1
com.makemytrip,Travel,uninstalled MMT app as their service is worst and they don't bother about the customer problems and escalated as my level best the management and their CEO is sitting and watching and enjoying our frustrations and thinking like the penalty demand is every time for our enjoyment purpose but they are very much aware their problems but we should not ask penalty for struggling at road and in travel.,1
com.myntra.android,Shopping,pathetic app... fraudster,1
com.facebook.katana,Social Media,very nice app amazing,5
com.truecaller,Utilities,ads are so irritating. pops up for every search.,1
com.amazon.mShop.android.shopping,Shopping,"to much garbage received, not what's ordered,",1
net.one97.paytm,Finance & Wallets,Amazing experience with Paytm. it's always with us.,5
com.netflix.mediaclient,Entertainment,"bad experience, the login formalities are bad , can't sign in , shame off you",1
com.google.android.dialer,Utilities,calls are clear along with voice mail,5
com.netflix.mediaclient,Entertainment,"This app is too good to be true, but it is genuinely awesome. Comparing to especially amazon prime where not everything is free, also now we have to purchase subscription for removing ads in between. But I m really happy with Netflix where with subscription everything is free without any other charges. love it my favourite ott platform.",5
org.khanacademy.android,Education,its the best way to do revision of maths,4
com.fitbit.FitbitMobile,Fitness,Extremely high battery drain,2
com.olacabs.customer,Transport,driver bargain extra double payment pay and force me,1
com.whatsapp,Social Media,login issue not resolved my account,1
com.byjus.thelearningapp,Education,byju's ek achcha app Hai ismein online classes bhi hoti hai yah mujhe bahut achcha Laga Hai class byju's comet 5 star Dena chahta hun 💓💓 aur aap ismein English Sikh sakte ho spoken English,5
com.ubercab,Transport,comparatively cheaper than other ride app,5
com.google.android.dialer,Utilities,video call not available,1
com.myntra.android,Shopping,wrost app very late delivery dont buy here beacause they deliver item in minimum 10 days,1
com.fitbit.FitbitMobile,Fitness,"Absolutely love my fitbit. However, for the last month my Versa 4 and Galaxy A15 disconnect, and I can not resync them unless I restart my watch. Even then, it doesn't always work.",4
com.olacabs.customer,Transport,"most of the time, booking is not confirmed. Sat and Sunday",3
com.netflix.mediaclient,Entertainment,New UI is absolutely unusable. you block so much of the screen with so few titles. It really is a massive downgrade.,1
com.olacabs.customer,Transport,very bad 😞😞😞😞😞😔 platform,1
com.freecharge.android,Finance & Wallets,very bad. new user doesn't link there bank account. please solve,1
com.ixigo.train.ixitrain,Travel,the app is not working fast upgrade it's software to run smoothly for user's thank you 😀,3
com.freecharge.android,Finance & Wallets,Time taken for recharge is more.,3
com.instagram.android,Social Media,it's a social media 😒it will very dangerous to child 🙄,2
com.amazon.mShop.android.shopping,Shopping,easy shopping experience and delivery is quick as well.,4
com.goibibo,Travel,Extremely pathetic customer care service. IVR does not work well. No way to connect to agent. I had booked a bus which was cancelled in last hours. Sadly there was no one to support. I had called there customer care number multiple times but cannot connect. Very bad experience.,1
org.khanacademy.android,Education,I have not issue with it.,3
com.amazon.mShop.android.shopping,Shopping,Not a fan of lightening deals or timers,1
com.facebook.katana,Social Media,im glad everyone can see this so will someone help me get my life back im homeless due to someone stealing my accounts and compromising everything someone somewhere surely knows how to help me I've tried everything,5
com.amazon.mShop.android.shopping,Shopping,"the app is ok, but it could be better.",3
com.myntra.android,Shopping,very bad experience of sending rakhi thru myntra. they showed arrival date of my rakhi on 2 aug bt didn't reach even on 9 aug the Rakhi day. Should have better told of stock wasnt coming insted of ruining my festival.,1
com.google.android.apps.nbu.paisa.user,Banking,it's good but my is not opening,5
com.ixigo.train.ixitrain,Travel,fogotpaswod problem me,1
com.truecaller,Utilities,improve application for better results,3
com.phonepe.app,Finance & Wallets,it is a very good app.,4
com.udemy.android,Education,Very educative and I formation loaded.,5
com.netflix.mediaclient,Entertainment,Watch history and lists got deleted automatically,1
com.myntra.android,Shopping,it's a good app..I like their products and delivery man is also very sincere ..nice 👍🏻,5
org.khanacademy.android,Education,This app starts immediately with lessons. No test to know what level my child is at. Then she gets stuck and is unable to move past a question she doesn't know the answer too. I only downloaded it cause I was told it would 1st test her level then give her lessons..,1
com.goibibo,Travel,Bus service was excellent.Bus service was punctual and the seats were comfortable and clean . very great service....,5
com.ubercab,Transport,سيء جدا يكتبون سعر على تطبيق ويأخذون ضعف السعر 😡😡,1
com.udemy.android,Education,Udemy is the best Online Educational software . They really do want to satisfy their customers. I recommend Udemy to new persons looking to learn a new skill.,5
com.makemytrip,Travel,plz koi ve yea app use mat karo frod app hi mai ne book kiya tha danapur to rani kamlapati station app apne marji se kar diya varodra jn ke liye phir 09/08/2025 ko new book kiya rani kamlapati to danapur patna to app apne marji se kar diya hajipur jn or fair tha 1900 kuch rupiya but pisa kat liya 1000 se upar extra pisa,1
com.amazon.mShop.android.shopping,Shopping,Terrible service recieving my packages today...and it's really not just this time...ITS EVERY SINGLE TIME I ORDER FROM HERE Update 8-7-2025... another package delivered incorrectly... over $70 at that. I'll update this each and every time a package is incorrectly delivered. I'm getting an order redelivered in the morning... let's see if they do it correctly this time,1
com.fitbit.FitbitMobile,Fitness,Can't sync and followed instructions to remove and reinstall the app. Now can't open the app using my user name and password. I have had this watch for only a couple of months and have had this problem 3 times. Never had the problem of syncing my Fitbit until Google took over!!!,1
org.khanacademy.android,Education,"would give it a five-star if I could just not have to watch the videos. the videos just don't do it, there needs to be options on if you can watch the videos or be able to do everything by reading.",3
org.khanacademy.android,Education,"Such a great app, I use it the summer before school and do my beginner lessons for classes I'm taking, it's amazing what you can learn!",5
com.instagram.android,Social Media,A very good app for people I like this app very much for the new features,5
com.whatsapp,Social Media,"you have the same problem since 2018 and it's getting worse than before. in chat when you click on the media button and a window shows up to explore videos and photos, the latest media doesn't appear even after reopening the app. Now in this version some media folders are executed, they don't appear within the list of media folders, only few folders appear.",3
com.netflix.mediaclient,Entertainment,"yay, we're paying an overpriced service just to watch 1m long adds every 10min or when we pause or skip a scene.",1
com.fitbit.FitbitMobile,Fitness,"I updated this app 1 day ago because my fit bit has stopped recording any activity except occasionally a walk, it measures my walk back, but not going? I walk the same way there and back so why does it not record both ways? I don't think it's worth updating if it doesn't record anything properly!!!!!!!s",3
com.ixigo.train.ixitrain,Travel,Why do we need to enter IRCTC Id via your app?,4
com.mxtech.videoplayer.ad,Entertainment,"This app doesn't support many video files. Previously, it supported each and every kind of video format.",1
com.fitbit.FitbitMobile,Fitness,"UI often does not update after a sync, requiring to force stop the app. The UX also isn't always good (e.g. can't swipe horizontally between days/weeks/months, it's required to use the tiny arrows)",4
com.byjus.thelearningapp,Education,I don't get verified in byjus,3
com.byjus.thelearningapp,Education,It can't be start 😭 😔 only it is showing that error occurred.,1
com.instagram.android,Social Media,this app is (ALMOST) perfect,5
com.udemy.android,Education,"This is strictly the app user interface I'm rating. I've invested a lot of money in these courses, I'm so sick of having to confirm my profession and to rate them every time I open the app. It's salesy and tacky.",1
com.makemytrip,Travel,ex illan t good good very good,5
com.byjus.thelearningapp,Education,This app is like nothing here is nothing.this app is not open my few mb was waste you don't waste your mb & time,1
